KEY_CODE,PREF_N,CITY_N,KCITY_N,AGRI_N,T001068001,T001068002,T001068003,T001068004,T001068005,T001068006,T001068007,T001068008,T001068009,T001068010,T001068011,T001068012,T001068013,T001068014,T001068015
,,,,,法制上の地域指定に該当している農業集落数_実農業集落数,法制上の地域指定に該当している農業集落数_都市計画区域_線引きあり_市街化区域,法制上の地域指定に該当している農業集落数_都市計画区域_線引きあり_市街化調整区域,法制上の地域指定に該当している農業集落数_都市計画区域_線引きなし,法制上の地域指定に該当している農業集落数_農業振興地域,法制上の地域指定に該当している農業集落数_農業振興地域_農用地区域,法制上の地域指定に該当している農業集落数_振興山村地域,法制上の地域指定に該当している農業集落数_豪雪地帯,法制上の地域指定に該当している農業集落数_豪雪地帯_特別豪雪地帯,法制上の地域指定に該当している農業集落数_離島振興対策実施地域,法制上の地域指定に該当している農業集落数_特定農山村地域,法制上の地域指定に該当している農業集落数_過疎地域,法制上の地域指定に該当している農業集落数_半島振興対策実施地域,法制上の地域指定に該当している農業集落数_特認地域,いずれの指定もない農業集落数
1522609000,新潟県,南魚沼市,塩沢町,,16,-,-,16,16,16,-,16,16,-,-,-,-,8,-
1522609001,新潟県,南魚沼市,塩沢町,塩沢,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609002,新潟県,南魚沼市,塩沢町,目来田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609003,新潟県,南魚沼市,塩沢町,中,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609004,新潟県,南魚沼市,塩沢町,樺野沢,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609005,新潟県,南魚沼市,塩沢町,樺野沢新田,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609006,新潟県,南魚沼市,塩沢町,天野沢,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609007,新潟県,南魚沼市,塩沢町,泉盛寺,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609008,新潟県,南魚沼市,塩沢町,栃窪,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609009,新潟県,南魚沼市,塩沢町,岩之下,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609010,新潟県,南魚沼市,塩沢町,吉里,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522609011,新潟県,南魚沼市,塩沢町,思川,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609012,新潟県,南魚沼市,塩沢町,片田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609013,新潟県,南魚沼市,塩沢町,竹俣,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609014,新潟県,南魚沼市,塩沢町,竹俣新田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609015,新潟県,南魚沼市,塩沢町,島新田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522609016,新潟県,南魚沼市,塩沢町,上十日町,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610000,新潟県,南魚沼市,中之島村,,23,-,-,23,23,23,-,23,23,-,-,-,-,6,-
1522610001,新潟県,南魚沼市,中之島村,中子,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610002,新潟県,南魚沼市,中之島村,中野,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610003,新潟県,南魚沼市,中之島村,古川,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610004,新潟県,南魚沼市,中之島村,大里,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610005,新潟県,南魚沼市,中之島村,小木六,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610006,新潟県,南魚沼市,中之島村,八竜,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610007,新潟県,南魚沼市,中之島村,小杉,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610008,新潟県,南魚沼市,中之島村,大木六,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610009,新潟県,南魚沼市,中之島村,吉山,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610010,新潟県,南魚沼市,中之島村,大木六原,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610011,新潟県,南魚沼市,中之島村,小松沢,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610012,新潟県,南魚沼市,中之島村,柄沢,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610013,新潟県,南魚沼市,中之島村,仙石,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610014,新潟県,南魚沼市,中之島村,舞子,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610015,新潟県,南魚沼市,中之島村,万条,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610016,新潟県,南魚沼市,中之島村,下万条,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610017,新潟県,南魚沼市,中之島村,姥島,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610018,新潟県,南魚沼市,中之島村,論丸,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610019,新潟県,南魚沼市,中之島村,坪池,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610020,新潟県,南魚沼市,中之島村,五郎丸,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610021,新潟県,南魚沼市,中之島村,徳田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522610022,新潟県,南魚沼市,中之島村,大原,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522610023,新潟県,南魚沼市,中之島村,五丁歩,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611000,新潟県,南魚沼市,石打村,,17,-,-,17,17,15,-,17,17,-,-,-,-,1,-
1522611001,新潟県,南魚沼市,石打村,上の平,1,-,-,1,1,-,-,1,1,-,-,-,-,-,-
1522611002,新潟県,南魚沼市,石打村,関山,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611003,新潟県,南魚沼市,石打村,関,1,-,-,1,1,1,-,1,1,-,-,-,-,1,-
1522611004,新潟県,南魚沼市,石打村,上野,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611005,新潟県,南魚沼市,石打村,宮野下,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611006,新潟県,南魚沼市,石打村,小刈,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611007,新潟県,南魚沼市,石打村,上一日市,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611008,新潟県,南魚沼市,石打村,下一日市,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611009,新潟県,南魚沼市,石打村,君沢,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611010,新潟県,南魚沼市,石打村,上東之木,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611011,新潟県,南魚沼市,石打村,下東之木,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611012,新潟県,南魚沼市,石打村,大宮,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611013,新潟県,南魚沼市,石打村,大沢山,1,-,-,1,1,-,-,1,1,-,-,-,-,-,-
1522611014,新潟県,南魚沼市,石打村,砂押,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611015,新潟県,南魚沼市,石打村,大沢新田,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611016,新潟県,南魚沼市,石打村,大沢,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522611017,新潟県,南魚沼市,石打村,南田中,1,-,-,1,1,1,-,1,1,-,-,-,-,-,-
1522612000,新潟県,南魚沼市,上田村,,19,-,-,19,19,19,19,19,19,-,19,-,-,-,-
1522612001,新潟県,南魚沼市,上田村,三郎丸,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612002,新潟県,南魚沼市,上田村,長表,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612003,新潟県,南魚沼市,上田村,雲洞,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612004,新潟県,南魚沼市,上田村,早川,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612005,新潟県,南魚沼市,上田村,枝吉,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612006,新潟県,南魚沼市,上田村,金清坊,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612007,新潟県,南魚沼市,上田村,中之島,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612008,新潟県,南魚沼市,上田村,掛之下,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612009,新潟県,南魚沼市,上田村,広道,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612010,新潟県,南魚沼市,上田村,原芝野,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612011,新潟県,南魚沼市,上田村,横新田,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612012,新潟県,南魚沼市,上田村,上神字,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612013,新潟県,南魚沼市,上田村,姥沢,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612014,新潟県,南魚沼市,上田村,台上,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612015,新潟県,南魚沼市,上田村,滝谷,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612016,新潟県,南魚沼市,上田村,沢口,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612017,新潟県,南魚沼市,上田村,一之沢,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612018,新潟県,南魚沼市,上田村,蟹沢,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522612019,新潟県,南魚沼市,上田村,清水,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522700000,新潟県,胎内市,,,86,-,-,73,84,81,24,86,24,-,24,-,-,3,-
1522701000,新潟県,胎内市,中条町,,26,-,-,26,24,22,-,26,-,-,-,-,-,3,-
1522701001,新潟県,胎内市,中条町,大川町,1,-,-,1,-,-,-,1,-,-,-,-,-,1,-
1522701002,新潟県,胎内市,中条町,西栄町,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701003,新潟県,胎内市,中条町,西本町,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701004,新潟県,胎内市,中条町,柴橋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701005,新潟県,胎内市,中条町,草野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701006,新潟県,胎内市,中条町,新館,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701007,新潟県,胎内市,中条町,西川内,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701008,新潟県,胎内市,中条町,鷹ノ巣,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701009,新潟県,胎内市,中条町,東川内,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701010,新潟県,胎内市,中条町,八田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701011,新潟県,胎内市,中条町,寅田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701012,新潟県,胎内市,中条町,小舟戸,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701013,新潟県,胎内市,中条町,舟戸,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701014,新潟県,胎内市,中条町,長橋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701015,新潟県,胎内市,中条町,関沢,1,-,-,1,1,1,-,1,-,-,-,-,-,1,-
1522701016,新潟県,胎内市,中条町,飯角,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701017,新潟県,胎内市,中条町,半山,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701018,新潟県,胎内市,中条町,本郷町,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701019,新潟県,胎内市,中条町,西条町,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701020,新潟県,胎内市,中条町,赤川,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701021,新潟県,胎内市,中条町,羽黒,1,-,-,1,1,1,-,1,-,-,-,-,-,1,-
1522701022,新潟県,胎内市,中条町,野中,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1522701023,新潟県,胎内市,中条町,並槻,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701024,新潟県,胎内市,中条町,仁谷野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522701025,新潟県,胎内市,中条町,東本町,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1522701026,新潟県,胎内市,中条町,北本町,1,-,-,1,-,-,-,1,-,-,-,-,-,-,-
1522702000,新潟県,胎内市,金塚村２－２,,4,-,-,4,4,4,-,4,-,-,-,-,-,-,-
1522702001,新潟県,胎内市,金塚村２－２,上城塚,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522702002,新潟県,胎内市,金塚村２－２,下城塚,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522702003,新潟県,胎内市,金塚村２－２,塩津,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522702004,新潟県,胎内市,金塚村２－２,弥彦岡,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703000,新潟県,胎内市,乙村,,17,-,-,17,17,17,-,17,-,-,-,-,-,-,-
1522703001,新潟県,胎内市,乙村,乙,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703002,新潟県,胎内市,乙村,桃崎浜,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703003,新潟県,胎内市,乙村,荒井浜,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703004,新潟県,胎内市,乙村,大出,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703005,新潟県,胎内市,乙村,富岡,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703006,新潟県,胎内市,乙村,江尻,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703007,新潟県,胎内市,乙村,地本,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703008,新潟県,胎内市,乙村,八幡,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703009,新潟県,胎内市,乙村,高野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703010,新潟県,胎内市,乙村,土作,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703011,新潟県,胎内市,乙村,横道,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703012,新潟県,胎内市,乙村,平木田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703013,新潟県,胎内市,乙村,小地谷,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703014,新潟県,胎内市,乙村,山屋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703015,新潟県,胎内市,乙村,十二天,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703016,新潟県,胎内市,乙村,菅田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522703017,新潟県,胎内市,乙村,平木田駅前,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704000,新潟県,胎内市,築地村,,14,-,-,14,14,14,-,14,-,-,-,-,-,-,-
1522704001,新潟県,胎内市,築地村,北成田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704002,新潟県,胎内市,築地村,宮川,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704003,新潟県,胎内市,築地村,竹島,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704004,新潟県,胎内市,築地村,苔実,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704005,新潟県,胎内市,築地村,高橋,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704006,新潟県,胎内市,築地村,築地新,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704007,新潟県,胎内市,築地村,築地,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704008,新潟県,胎内市,築地村,下高田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704009,新潟県,胎内市,築地村,山王,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704010,新潟県,胎内市,築地村,高畑,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704011,新潟県,胎内市,築地村,宮瀬,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704012,新潟県,胎内市,築地村,鴻ノ巣,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704013,新潟県,胎内市,築地村,笹口浜,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522704014,新潟県,胎内市,築地村,中村浜,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522705000,新潟県,胎内市,松塚村２－２,,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522705001,新潟県,胎内市,松塚村２－２,村松浜,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1522706000,新潟県,胎内市,黒川村,,24,-,-,11,24,23,24,24,24,-,24,-,-,-,-
1522706001,新潟県,胎内市,黒川村,黒川１,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706002,新潟県,胎内市,黒川村,黒川２,1,-,-,1,1,-,1,1,1,-,1,-,-,-,-
1522706003,新潟県,胎内市,黒川村,黒川３,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706004,新潟県,胎内市,黒川村,下江端,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706005,新潟県,胎内市,黒川村,東牧,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706006,新潟県,胎内市,黒川村,近江新,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706007,新潟県,胎内市,黒川村,蔵王,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706008,新潟県,胎内市,黒川村,塩沢,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706009,新潟県,胎内市,黒川村,塩谷,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706010,新潟県,胎内市,黒川村,下館,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706011,新潟県,胎内市,黒川村,下赤谷,1,-,-,1,1,1,1,1,1,-,1,-,-,-,-
1522706012,新潟県,胎内市,黒川村,坪穴,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706013,新潟県,胎内市,黒川村,夏井,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706014,新潟県,胎内市,黒川村,須巻,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706015,新潟県,胎内市,黒川村,下荒沢,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706016,新潟県,胎内市,黒川村,持倉,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706017,新潟県,胎内市,黒川村,黒俣,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706018,新潟県,胎内市,黒川村,大長谷,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706019,新潟県,胎内市,黒川村,小長谷,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706020,新潟県,胎内市,黒川村,鍬江,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706021,新潟県,胎内市,黒川村,鼓岡,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706022,新潟県,胎内市,黒川村,坂井,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706023,新潟県,胎内市,黒川村,熱田坂,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1522706024,新潟県,胎内市,黒川村,宮久,1,-,-,-,1,1,1,1,1,-,1,-,-,-,-
1530700000,新潟県,聖籠町,,,31,10,31,-,30,29,-,31,-,-,-,-,-,-,-
1530701000,新潟県,聖籠町,聖籠村,,27,6,27,-,27,27,-,27,-,-,-,-,-,-,-
1530701001,新潟県,聖籠町,聖籠村,杉谷内,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701002,新潟県,聖籠町,聖籠村,蓮野,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701003,新潟県,聖籠町,聖籠村,甚兵衛橋,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701004,新潟県,聖籠町,聖籠村,長峰,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701005,新潟県,聖籠町,聖籠村,別行,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1530701006,新潟県,聖籠町,聖籠村,蓮潟新田,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701007,新潟県,聖籠町,聖籠村,蓮潟,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701008,新潟県,聖籠町,聖籠村,苔沼,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701009,新潟県,聖籠町,聖籠村,真野,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701010,新潟県,聖籠町,聖籠村,四ツ屋,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701011,新潟県,聖籠町,聖籠村,道賀新田,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701012,新潟県,聖籠町,聖籠村,上大谷内,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701013,新潟県,聖籠町,聖籠村,丸潟,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701014,新潟県,聖籠町,聖籠村,桃山,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701015,新潟県,聖籠町,聖籠村,山倉,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701016,新潟県,聖籠町,聖籠村,本諏訪山,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701017,新潟県,聖籠町,聖籠村,山諏訪山,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701018,新潟県,聖籠町,聖籠村,山大夫,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701019,新潟県,聖籠町,聖籠村,本大夫,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701020,新潟県,聖籠町,聖籠村,中の橋,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701021,新潟県,聖籠町,聖籠村,本三賀,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701022,新潟県,聖籠町,聖籠村,二本松,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701023,新潟県,聖籠町,聖籠村,外畑,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701024,新潟県,聖籠町,聖籠村,大夫興野,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701025,新潟県,聖籠町,聖籠村,藤寄,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701026,新潟県,聖籠町,聖籠村,別條,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701027,新潟県,聖籠町,聖籠村,正庵,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530701028,新潟県,聖籠町,聖籠村,山三賀,1,-,1,-,1,1,-,1,-,-,-,-,-,-,-
1530702000,新潟県,聖籠町,亀代村,,4,4,4,-,3,2,-,4,-,-,-,-,-,-,-
1530702001,新潟県,聖籠町,亀代村,亀塚浜,1,1,1,-,-,-,-,1,-,-,-,-,-,-,-
1530702002,新潟県,聖籠町,亀代村,綱代浜,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530702003,新潟県,聖籠町,亀代村,次第浜,1,1,1,-,1,1,-,1,-,-,-,-,-,-,-
1530702004,新潟県,聖籠町,亀代村,亀塚,1,1,1,-,1,-,-,1,-,-,-,-,-,-,-
1534200000,新潟県,弥彦村,,,14,-,-,14,14,12,-,14,-,-,-,-,-,-,-
1534200001,新潟県,弥彦村,,麓,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200002,新潟県,弥彦村,,観音寺,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1534200003,新潟県,弥彦村,,弥彦,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200004,新潟県,弥彦村,,上泉,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200005,新潟県,弥彦村,,井田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200006,新潟県,弥彦村,,えび穴,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200007,新潟県,弥彦村,,平野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200008,新潟県,弥彦村,,荻野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200009,新潟県,弥彦村,,矢作,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200010,新潟県,弥彦村,,大戸,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200011,新潟県,弥彦村,,村山,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200012,新潟県,弥彦村,,山岸,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200013,新潟県,弥彦村,,山崎,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1534200014,新潟県,弥彦村,,中山,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1536100000,新潟県,田上町,,,20,-,-,20,20,19,-,20,-,-,-,-,-,-,-
1536100001,新潟県,田上町,,坂田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100002,新潟県,田上町,,上吉田,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-
1536100003,新潟県,田上町,,川船河,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100004,新潟県,田上町,,清水沢,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100005,新潟県,田上町,,羽生田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100006,新潟県,田上町,,下吉田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100007,新潟県,田上町,,原ケ崎,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100008,新潟県,田上町,,本田上,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100009,新潟県,田上町,,川ノ下,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100010,新潟県,田上町,,上野,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100011,新潟県,田上町,,山田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100012,新潟県,田上町,,中店,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100013,新潟県,田上町,,湯川,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100014,新潟県,田上町,,後藤,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100015,新潟県,田上町,,曽根,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100016,新潟県,田上町,,下横場,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100017,新潟県,田上町,,上横場,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100018,新潟県,田上町,,保明新田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100019,新潟県,田上町,,千刈新田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1536100020,新潟県,田上町,,石田新田,1,-,-,1,1,1,-,1,-,-,-,-,-,-,-
1538500000,新潟県,阿賀町,,,121,-,-,33,121,79,83,121,121,-,121,121,-,-,-
1538501000,新潟県,阿賀町,津川町,,15,-,-,15,15,2,-,15,15,-,15,15,-,-,-
1538501001,新潟県,阿賀町,津川町,１区・奥田,1,-,-,1,1,1,-,1,1,-,1,1,-,-,-
1538501002,新潟県,阿賀町,津川町,２区,1,-,-,1,1,1,-,1,1,-,1,1,-,-,-
1538501003,新潟県,阿賀町,津川町,３区,1,-,-,1,1,-,-,1,1,-,1,1,-,-,-
